assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
3726540,133402,Acropora squarrosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,squarrosa,,,,"(Ehrenberg, 1834)",Least Concern,,3.1,Decreasing,Global
3727543,133404,Montipora samarensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,samarensis,,,,"Nemenzo, 1967",Vulnerable,A4c,3.1,Decreasing,Global
3727973,133405,Caulastrea tumida,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Caulastrea,tumida,,,,"Matthai, 1928",Near Threatened,,3.1,Decreasing,Global
3729974,133408,Coscinaraea wellsi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,SIDERASTREIDAE,Coscinaraea,wellsi,,,,"Veron &amp; Pichon, 1980",Least Concern,,3.1,Unknown,Global
3730592,133409,Montipora verruculosus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,verruculosus,,,,"Veron, 2002",Vulnerable,A4c,3.1,Decreasing,Global
3731644,133411,Acanthastrea bowerbanki,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Acanthastrea,bowerbanki,,,,"Milne Edwards &amp; Haime, 1851",Vulnerable,A4ce,3.1,Unknown,Global
3732125,133412,Gyrosmilia interrupta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MEANDRINIDAE,Gyrosmilia,interrupta,,,,"(Ehrenberg, 1834)",Least Concern,,3.1,Decreasing,Global
3732504,133413,Cynarina lacrymalis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Cynarina,lacrymalis,,,,"(Milne Edwards &amp; Haime, 1848)",Near Threatened,,3.1,Unknown,Global
3734284,133416,Montipora circumvallata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,circumvallata,,,,"(Ehrenberg, 1834)",Least Concern,,3.1,Decreasing,Global
3734638,133417,Caulastrea furcata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Caulastrea,furcata,,,,"Dana, 1846",Least Concern,,3.1,Decreasing,Global
3737144,133421,Porites baueri,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,baueri,,,,"Squires, 1959",Data Deficient,,3.1,Unknown,Global
3737366,133422,Montipora capricornis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,capricornis,,,,"Veron, 1985",Vulnerable,A4ce,3.1,Decreasing,Global
3738458,133424,Leptastrea inaequalis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Leptastrea,inaequalis,,,,"Klunzinger, 1879",Near Threatened,,3.1,Decreasing,Global
3739067,133425,Solenastrea hyades,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Solenastrea,hyades,,,,"(Dana, 1846)",Least Concern,,3.1,Stable,Global
3740058,133427,Acropora simplex,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,simplex,,,,"Wallace &amp; Wolstenholme, 1998",Vulnerable,A4ce,3.1,Decreasing,Global
3741135,133429,Echinopora horrida,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Echinopora,horrida,,,,"Dana, 1846",Near Threatened,,3.1,Decreasing,Global
3741793,133430,Porites heronensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,heronensis,,,,"Veron, 1985",Least Concern,,3.1,Unknown,Global
3742172,133431,Heterocyathus aequicostatus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,CARYOPHYLLIIDAE,Heterocyathus,aequicostatus,,,,"Milne Edwards &amp; Haime, 1848",Least Concern,,3.1,Unknown,Global
3742589,133432,Acropora spicifera,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,spicifera,,,,"(Dana, 1846)",Vulnerable,A4ce,3.1,Decreasing,Global
3743106,133433,Montipora crassituberculata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,crassituberculata,,,,"Bernard, 1897",Vulnerable,A4c,3.1,Decreasing,Global
3743594,133434,Montipora mactanensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,mactanensis,,,,"Nemenzo, 1979",Vulnerable,A4c,3.1,Decreasing,Global
3743974,133435,Seriatopora dendritica,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,POCILLOPORIDAE,Seriatopora,dendritica,,,,"Veron, 2002",Vulnerable,A4c,3.1,Unknown,Global
3744323,133436,Dichocoenia stellaris,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MEANDRINIDAE,Dichocoenia,stellaris,,,,"(M. Edwards &amp; Haime, 1848)",Data Deficient,,3.1,Unknown,Global
3744774,133437,Fungia moluccensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FUNGIIDAE,Fungia,moluccensis,,,,"Horst, 1919",Least Concern,,3.1,Unknown,Global
3745981,133439,Agaricia tenuifolia,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,AGARICIIDAE,Agaricia,tenuifolia,,,,"Dana, 1848",Near Threatened,,3.1,Unknown,Global
3747261,133441,Acropora walindii,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,walindii,,,,"Wallace, 1999",Vulnerable,A4ce,3.1,Decreasing,Global
3747583,133442,Oxypora lacera,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PECTINIIDAE,Oxypora,lacera,,,,"Verrill, 1864",Least Concern,,3.1,Unknown,Global
3748279,133443,Montipora australiensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,australiensis,,,,"Bernard, 1897",Vulnerable,A4ce,3.1,Decreasing,Global
3748822,133444,Oculina valenciennesi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,OCULINIDAE,Oculina,valenciennesi,,,,"Milne Edwards &amp; Haime, 1850",Data Deficient,,3.1,Unknown,Global
3749135,133445,Porites harrisoni,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,harrisoni,,,,"Veron, 2002",Near Threatened,,3.1,Stable,Global
3749524,133446,Astrangia poculata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,RHIZANGIIDAE,Astrangia,poculata,,,,"Ellis &amp; Solander, 1786",Least Concern,,3.1,Unknown,Global
3749929,133447,Echinopora taylorae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Echinopora,taylorae,,,,"(Veron, 2002)",Near Threatened,,3.1,Unknown,Global
3750950,133449,Acropora haimei,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,haimei,,,,"(Milne Edwards &amp; Haime, 1860)",Data Deficient,,3.1,Decreasing,Global
3751322,133450,Montipora turtlensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,turtlensis,,,,"Veron &amp; Wallace, 1984",Vulnerable,A4c,3.1,Decreasing,Global
3753708,133454,Montipora pachytuberculata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,pachytuberculata,,,,"Veron DeVantier &amp; Turak, 2000",Data Deficient,,3.1,Decreasing,Global
3753994,133455,Pavona xarifae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,AGARICIIDAE,Pavona,xarifae,,,,"Scheer &amp; Pillai, 1974",Data Deficient,,3.1,Unknown,Global
3754872,133457,Mussa angulosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Mussa,angulosa,,,,(Pallas 1766),Least Concern,,3.1,Stable,Global
3756703,133460,Montipora cocosensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,cocosensis,,,,"Vaughan, 1918",Vulnerable,A4ce,3.1,Decreasing,Global
3757142,133461,Meandrina braziliensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MEANDRINIDAE,Meandrina,braziliensis,,,,"(Milne Edwards &amp; Haime, 1858)",Data Deficient,,3.1,Unknown,Global
3757437,133462,Acropora rongelapensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,rongelapensis,,,,"Richards &amp; Wallace, 2004",Data Deficient,,3.1,Decreasing,Global
3758346,133464,Alveopora excelsa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Alveopora,excelsa,,,,"Verrill, 1863",Endangered,A4c,3.1,Unknown,Global
3758729,133465,Plerogyra multilobata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,EUPHYLLIDAE,Plerogyra,multilobata,,,,"Ditlev, 2003",Data Deficient,,3.1,Unknown,Global
3758997,133466,Millepora striata,ANIMALIA,CNIDARIA,MILLEPORINA,HYDROZOA,MILLEPORIDAE,Millepora,striata,,,,Duchassaing and Michelotti 1864,Endangered,A4ce,3.1,Decreasing,Global
3759369,133467,Alveopora minuta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Alveopora,minuta,,,,"Veron, 2002",Endangered,A4cd,3.1,Unknown,Global
3760463,133469,Acropora downingi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,downingi,,,,"Wallace, 1999",Least Concern,,3.1,Decreasing,Global
3761342,133471,Acropora bushyensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,bushyensis,,,,"Veron &amp; Wallace, 1984",Least Concern,,3.1,Decreasing,Global
3761737,133472,Isopora crateriformis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Isopora,crateriformis,,,,"(Gardiner, 1898)",Vulnerable,A4ce,3.1,Decreasing,Global
3763341,133475,Acropora pagoensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,pagoensis,,,,"Hoffmeister, 1925",Data Deficient,,3.1,Decreasing,Global
3763724,133476,Madracis asperula,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ASTROCOENIIDAE,Madracis,asperula,,,,"Milne Edwards &amp; Haime, 1850",Data Deficient,,3.1,Unknown,Global
3764042,133477,Favia leptophylla,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favia,leptophylla,,,,"Verrill, 1868",Data Deficient,,3.1,Unknown,Global
3765052,133479,Acropora hyacinthus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,hyacinthus,,,,"(Dana, 1846)",Near Threatened,,3.1,Decreasing,Global
3765747,133480,Acropora natalensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,natalensis,,,,"Riegl, 1995",Data Deficient,,3.1,Decreasing,Global
3766092,133481,Acropora chesterfieldensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,chesterfieldensis,,,,"Veron &amp; Wallace, 1984",Least Concern,,3.1,Decreasing,Global
3767185,133483,Acropora mirabilis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,mirabilis,,,,"(Quelch, 1886)",Data Deficient,,3.1,Decreasing,Global
3767662,133484,Anomastraea irregularis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,SIDERASTREIDAE,Anomastraea,irregularis,,,,"Marenzeller, 1901",Vulnerable,A4ce,3.1,Decreasing,Global
3769066,133487,Echinopora grandicula,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Echinopora,grandicula,,,,"Claereboudt, 2006",Data Deficient,,3.1,Unknown,Global
3769343,133488,Pectinia africanus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PECTINIIDAE,Pectinia,africanus,,,,"Veron, 2002",Vulnerable,A4c,3.1,Unknown,Global
3769700,133489,Montipora delicatula,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,delicatula,,,,"Veron, 2002",Vulnerable,A4ce,3.1,Decreasing,Global
3770332,133490,Acanthastrea maxima,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Acanthastrea,maxima,,,,"Sheppard &amp; Salm, 1988",Near Threatened,,3.1,Unknown,Global
3772361,133494,Acropora papillare,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,papillare,,,,"Latypov, 1992",Vulnerable,A4ce,3.1,Decreasing,Global
3773853,133497,Caulastrea echinulata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Caulastrea,echinulata,,,,"(Milne Edwards &amp; Haime, 1849)",Vulnerable,A4cd,3.1,Decreasing,Global
3774286,133498,Turbinaria peltata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,DENDROPHYLLIIDAE,Turbinaria,peltata,,,,"(Esper, 1794)",Vulnerable,A4cd,3.1,Unknown,Global
3774943,133499,Porites cocosensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,cocosensis,,,,"Wells, 1950",Vulnerable,A4cde,3.1,Unknown,Global
3775573,133500,Acropora kosurini,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,kosurini,,,,"Wallace, 1994",Vulnerable,A4ce,3.1,Decreasing,Global
3775923,133501,Alveopora gigas,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Alveopora,gigas,,,,"Veron, 1985",Vulnerable,A4c,3.1,Unknown,Global
3777733,133504,Porites furcata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,furcata,,,,"Lamarck, 1816",Least Concern,,3.1,Stable,Global
3778200,133505,Montipora taiwanensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,taiwanensis,,,,"Veron, 2002",Data Deficient,,3.1,Decreasing,Global
3778538,133506,Cyphastrea hexasepta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Cyphastrea,hexasepta,,,,"Veron Turak &amp; DeVantier, 2000",Vulnerable,A4c,3.1,Decreasing,Global
3778879,133507,Acropora khayranensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,khayranensis,,,,"Claereboudt, 2006",Data Deficient,,3.1,Decreasing,Global
3779166,133508,Platygyra acuta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Platygyra,acuta,,,,"Veron, 2002",Near Threatened,,3.1,Decreasing,Global
3779677,133509,Podabacia motuporensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FUNGIIDAE,Podabacia,motuporensis,,,,"Veron, 1990",Near Threatened,,3.1,Unknown,Global
3780151,133510,Favia lizardensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favia,lizardensis,,,,"Veron &amp; Pichon, 1977",Near Threatened,,3.1,Decreasing,Global
3781140,133512,Porites sverdrupi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,sverdrupi,,,,"Durham, 1947",Vulnerable,A4ce,3.1,Unknown,Global
3781375,133513,Acropora anthocercis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,anthocercis,,,,"(Brook, 1893)",Vulnerable,A4ce,3.1,Decreasing,Global
3781971,133514,Psammocora ramosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,SIDERASTREIDAE,Psammocora,ramosa,,,,Claereboudt 2006,Data Deficient,,3.1,Unknown,Global
3782264,133515,Goniastrea ramosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Goniastrea,ramosa,,,,"Veron, 2002",Vulnerable,A4c,3.1,Decreasing,Global
3783173,133517,Lithophyllon ranjithi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FUNGIIDAE,Lithophyllon,ranjithi,,,,"Ditlev, 2003",Endangered,"A4c; B2ab(ii,iii)",3.1,Unknown,Global
3783479,133518,Acropora wallaceae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,wallaceae,,,,"Veron, 1990",Data Deficient,,3.1,Decreasing,Global
3783874,133519,Mycetophyllia danaana,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Mycetophyllia,danaana,,,,"Milne Edwards &amp; Haime, 1849",Least Concern,,3.1,Unknown,Global
3784329,133520,Pavona chiriquiensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,AGARICIIDAE,Pavona,chiriquiensis,,,,"Glynn Maté &amp; Stemann, 2001",Least Concern,,3.1,Increasing,Global
3784571,133521,Stephanocoenia intersepta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ASTROCOENIIDAE,Stephanocoenia,intersepta,,,,"Lamarck, 1816",Least Concern,,3.1,Stable,Global
3785002,133522,Helioseris cucullata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,AGARICIIDAE,Helioseris,cucullata,,,,"(Ellis &amp; Solander, 1786)",Least Concern,,3.1,Stable,Global
3786069,133524,Anacropora pillai,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Anacropora,pillai,,,,"Veron, 2002",Data Deficient,,3.1,Decreasing,Global
3787489,133527,Mussismilia harttii,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Mussismilia,harttii,,,,"(Verrill, 1868)",Data Deficient,,3.1,Unknown,Global
3787781,133528,Blastomussa merleti,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Blastomussa,merleti,,,,"Wells, 1961",Least Concern,,3.1,Unknown,Global
3788398,133529,Horastrea indica,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,SIDERASTREIDAE,Horastrea,indica,,,,"Pichon, 1971",Vulnerable,A4c,3.1,Unknown,Global
3788729,133530,Stylophora subseriata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,POCILLOPORIDAE,Stylophora,subseriata,,,,"(Ehrenberg, 1834)",Least Concern,,3.1,Unknown,Global
3790408,133533,Oculina robusta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,OCULINIDAE,Oculina,robusta,,,,"Pourtalés, 1871",Data Deficient,,3.1,Unknown,Global
3790679,133534,Pocillopora zelli,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,POCILLOPORIDAE,Pocillopora,zelli,,,,"Veron, 2002",Least Concern,,3.1,Unknown,Global
3791008,133535,Agaricia agaricites,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,AGARICIIDAE,Agaricia,agaricites,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
3791495,133536,Millepora intricata,ANIMALIA,CNIDARIA,MILLEPORINA,HYDROZOA,MILLEPORIDAE,Millepora,intricata,,,,Milne Edwards 1857,Least Concern,,3.1,Stable,Global
3791989,133537,Heterocyathus alternatus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,CARYOPHYLLIIDAE,Heterocyathus,alternatus,,,,"Verrill, 1865",Least Concern,,3.1,Unknown,Global
3793719,133540,Poritipora paliformis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Poritipora,paliformis,,,,"Veron, 2002",Vulnerable,A4c,3.1,Unknown,Global
3794074,133541,Isopora elizabethensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Isopora,elizabethensis,,,,"Veron, 2002",Data Deficient,,3.1,Decreasing,Global
3794364,133542,Leptastrea aequalis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Leptastrea,aequalis,,,,"Veron, 2002",Vulnerable,A4c,3.1,Decreasing,Global
3794762,133543,Porites brighami,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,brighami,,,,"Vaughan, 1907",Least Concern,,3.1,Unknown,Global
3795073,133544,Madracis carmabi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ASTROCOENIIDAE,Madracis,carmabi,,,,"Vermeij Diekmann &amp; Bak, 2003",Data Deficient,,3.1,Unknown,Global
3795789,133546,Porites latistella,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,latistella,,,,"Quelch, 1886",Least Concern,,3.1,Unknown,Global
3796328,133547,Acropora yongei,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,yongei,,,,"Veron &amp; Wallace, 1984",Least Concern,,3.1,Decreasing,Global
3797544,133549,Porites panamensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,panamensis,,,,"Verril, 1866",Least Concern,,3.1,Stable,Global
3798083,133550,Acropora glauca,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,glauca,,,,"(Brook, 1893)",Near Threatened,,3.1,Decreasing,Global
3799217,133552,Pocillopora fungiformis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,POCILLOPORIDAE,Pocillopora,fungiformis,,,,"Veron, 2002",Endangered,A4c,3.1,Unknown,Global
3800049,133554,Echinopora fruticulosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Echinopora,fruticulosa,,,,"(Ehrenberg, 1834)",Near Threatened,,3.1,Decreasing,Global
3800428,133555,Porites deformis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,deformis,,,,"Nemenzo, 1955",Near Threatened,,3.1,Unknown,Global
3800877,133556,Montipora spumosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,spumosa,,,,"(Lamarck, 1816)",Least Concern,,3.1,Decreasing,Global
3804247,133561,Porites flavus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,flavus,,,,"Veron, 2002",Data Deficient,,3.1,Unknown,Global
3804557,133562,Oxypora convoluta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PECTINIIDAE,Oxypora,convoluta,,,,"Veron, 2002",Data Deficient,,3.1,Unknown,Global
3804883,133563,Montipora peltiformis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,peltiformis,,,,"Bernard, 1897",Near Threatened,,3.1,Decreasing,Global
3805492,133564,Isophyllastrea rigida,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Isophyllastrea,rigida,,,,"(Dana, 1848)",Least Concern,,3.1,Stable,Global
3805962,133565,Lobophyllia dentatus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Lobophyllia,dentatus,,,,"Veron, 2002",Vulnerable,A4c,3.1,Unknown,Global
3807153,133568,Porites rugosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,rugosa,,,,"Fenner &amp; Veron, 2000",Vulnerable,A4cde,3.1,Unknown,Global
3808958,133571,Platygyra carnosus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Platygyra,carnosus,,,,"Veron, 2002",Near Threatened,,3.1,Decreasing,Global
3809462,133572,Porites echinulata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,echinulata,,,,"Klunzinger, 1879",Near Threatened,,3.1,Unknown,Global
3809861,133573,Australomussa rowleyensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Australomussa,rowleyensis,,,,"Veron, 1985",Near Threatened,,3.1,Unknown,Global
3810276,133574,Porites pukoensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,pukoensis,,,,"Vaughan, 1907",Critically Endangered,D,3.1,Unknown,Global
3810570,133575,Cladocora arbuscula,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Cladocora,arbuscula,,,,"(Lesueur, 1821)",Least Concern,,3.1,Unknown,Global
3811673,133577,Favites spinosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,spinosa,,,,"(Klunzinger, 1879)",Vulnerable,A4c,3.1,Decreasing,Global
3812131,133578,Favites bestae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,bestae,,,,"Veron, 2002",Near Threatened,,3.1,Decreasing,Global
3812570,133579,Pocillopora molokensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,POCILLOPORIDAE,Pocillopora,molokensis,,,,"Vaughan, 1907",Data Deficient,,3.1,Unknown,Global
3812839,133580,Montipora hirsuta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,hirsuta,,,,"Nemenzo, 1967",Near Threatened,,3.1,Decreasing,Global
3814135,133583,Acropora awi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,awi,,,,"(Wallace &amp; Wolstenholme, 1998)",Vulnerable,A4ce,3.1,Decreasing,Global
3814471,133584,Porites divaricata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,divaricata,,,,"Lesueur, 1821",Least Concern,,3.1,Stable,Global
3814938,133585,Pseudosiderastrea tayami,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,SIDERASTREIDAE,Pseudosiderastrea,tayami,,,,Yabe and Sugiyama 1935,Near Threatened,,3.1,Unknown,Global
3815548,133586,Mussismilia braziliensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Mussismilia,braziliensis,,,,"(Verrill, 1867)",Data Deficient,,3.1,Unknown,Global
3816883,133589,Psammocora explanulata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,SIDERASTREIDAE,Psammocora,explanulata,,,,Horst 1922,Least Concern,,3.1,Unknown,Global
3817478,133590,Siderastrea savignyana,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,SIDERASTREIDAE,Siderastrea,savignyana,,,,Milne Edwards and Haime 1850,Least Concern,,3.1,Unknown,Global
